Date,User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml),Calculated_Calories
2024-04-07,635,Rice,Grains,130,2.7,28.0,0.3,0.4,5.5,19,207,Breakfast,814,642.5
2024-10-08,165,Salmon,Meat,208,22.0,0.0,13.0,0.0,42.6,962,148,Dinner,681,464.8
2024-09-24,140,Nuts,Snacks,607,20.0,21.0,54.0,7.0,17.1,613,276,Breakfast,109,463.90000000000003
2024-03-20,948,Milk,Dairy,42,3.4,4.8,1.0,0.0,40.8,559,20,Dinner,412,672.5
2024-11-28,191,Cookies,Snacks,502,6.0,65.0,24.0,2.3,13.5,977,17,Snack,675,440.0
2024-05-07,550,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,13.3,239,101,Dinner,448,497.40000000000003
2024-01-04,913,Potato,Vegetables,77,2.0,17.0,0.1,2.2,36.9,431,222,Lunch,755,432.8
2024-04-17,286,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,41.2,792,114,Lunch,269,564.7
2024-01-10,148,Orange,Fruits,47,0.9,12.0,0.1,2.4,39.5,382,205,Lunch,318,368.0
2024-05-23,608,Grapes,Fruits,69,0.7,18.0,0.2,0.9,25.9,660,21,Breakfast,640,657.3000000000001
2024-04-09,315,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,29.9,826,181,Dinner,464,331.5
2024-02-07,492,Cheese,Dairy,402,25.0,0.4,33.0,0.0,20.2,137,254,Breakfast,773,785.3
2024-05-12,562,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,7.5,858,66,Snack,974,509.6
2024-07-15,991,Potato,Vegetables,77,2.0,17.0,0.1,2.2,31.8,647,92,Breakfast,221,895.4000000000001
2024-12-03,841,Cookies,Snacks,502,6.0,65.0,24.0,2.3,37.0,836,261,Dinner,668,649.3
2024-03-15,750,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,37.6,690,77,Dinner,509,570.7
2024-06-17,533,Rice,Grains,130,2.7,28.0,0.3,0.4,16.2,256,25,Lunch,602,576.2
2024-08-23,778,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,33.8,87,244,Snack,921,763.8
2024-04-22,294,Butter,Dairy,717,0.1,0.1,81.0,0.0,15.7,687,128,Dinner,692,571.9
2024-10-15,130,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,41.9,564,65,Lunch,191,478.2
2024-10-20,538,Grapes,Fruits,69,0.7,18.0,0.2,0.9,11.4,681,36,Lunch,111,646.1
2024-03-04,937,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,36.5,598,213,Snack,507,939.2
2024-01-01,740,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,7.4,889,214,Lunch,987,696.6
2024-03-31,563,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,21.0,73,214,Breakfast,762,733.2
2024-05-03,858,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,1.6,174,166,Breakfast,438,473.6
2024-07-02,736,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,49.4,205,183,Lunch,767,599.4000000000001
2024-01-15,669,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,43.5,330,212,Snack,613,640.7
2024-04-25,613,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,1.5,111,38,Lunch,139,644.7
2024-12-01,97,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,8.2,89,236,Lunch,651,202.89999999999998
2024-03-04,779,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,2.2,788,1,Dinner,461,868.9000000000001
2024-11-08,85,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,46.1,28,22,Breakfast,893,556.1
2024-01-23,20,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,5.0,920,251,Lunch,596,722.0
2024-12-06,14,Coffee,Beverages,0,0.1,0.0,0.0,0.0,15.8,877,78,Lunch,795,610.5
2024-03-31,141,Paneer,Dairy,265,18.0,1.2,20.0,0.0,8.7,449,30,Breakfast,896,400.09999999999997
2024-05-16,476,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,26.2,885,52,Dinner,546,581.9
2024-08-10,262,Apple,Fruits,52,0.3,14.0,0.2,2.4,16.4,148,45,Dinner,206,369.0
2024-05-01,893,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,4.6,217,212,Snack,765,395.7
2024-11-02,23,Quinoa,Grains,120,4.4,21.0,1.9,2.8,33.3,162,264,Lunch,857,470.4
2024-08-21,624,Quinoa,Grains,120,4.4,21.0,1.9,2.8,30.5,582,237,Breakfast,484,350.0
2024-10-09,700,Rice,Grains,130,2.7,28.0,0.3,0.4,7.2,208,109,Lunch,992,355.6
2024-03-10,317,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,26.3,105,70,Breakfast,954,575.0
2024-05-07,776,Butter,Dairy,717,0.1,0.1,81.0,0.0,3.8,518,73,Lunch,150,751.7
2024-07-22,11,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,40.3,241,86,Snack,906,821.1
2024-02-08,185,Banana,Fruits,89,1.1,23.0,0.3,2.6,32.1,428,81,Lunch,683,318.59999999999997
2024-02-02,985,Nuts,Snacks,607,20.0,21.0,54.0,7.0,15.2,602,207,Snack,371,645.7
2024-05-10,644,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,1.2,499,155,Dinner,586,496.29999999999995
2024-06-10,110,Paneer,Dairy,265,18.0,1.2,20.0,0.0,0.5,233,258,Lunch,817,571.9
2024-05-16,427,Coffee,Beverages,0,0.1,0.0,0.0,0.0,2.6,145,161,Snack,497,715.2
2024-06-25,846,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,13.7,342,198,Lunch,552,503.6
2024-04-07,324,Eggs,Meat,143,13.0,0.7,10.0,0.0,4.3,28,202,Snack,667,665.1
2024-08-30,220,Chips,Snacks,536,7.0,53.0,35.0,4.4,33.8,893,290,Dinner,800,525.4
2024-06-18,705,Yogurt,Dairy,59,3.5,4.7,3.3,0.0,25.6,348,116,Breakfast,482,410.8
2024-01-17,514,Paneer,Dairy,265,18.0,1.2,20.0,0.0,1.7,501,281,Breakfast,516,705.4
2024-12-02,573,Oats,Grains,389,17.0,66.0,7.0,10.0,21.8,123,69,Breakfast,205,402.29999999999995
2024-02-23,621,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,49.5,464,98,Breakfast,710,600.8
2024-09-27,830,Nuts,Snacks,590,10.9,69.9,32.3,9.4,22.0,359,166,Snack,131,613.9000000000001
2024-07-25,859,Orange,Fruits,47,0.9,12.0,0.1,2.4,44.3,978,92,Breakfast,235,415.3
2024-04-16,225,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,37.5,958,35,Dinner,722,545.8
2024-12-02,919,Cheese,Dairy,402,25.0,0.4,33.0,0.0,42.4,660,26,Snack,902,628.6
2024-02-23,665,Coffee,Beverages,0,0.1,0.0,0.0,0.0,15.3,423,218,Snack,266,476.4
2024-09-19,460,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,7.0,352,145,Breakfast,967,371.79999999999995
2024-03-25,757,Butter,Dairy,717,0.1,0.1,81.0,0.0,37.5,921,258,Breakfast,715,328.5
2024-08-03,938,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,13.6,402,206,Dinner,454,624.1
2024-03-24,75,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,9.8,863,64,Dinner,108,84.9
2024-05-30,992,Oats,Grains,389,17.0,66.0,7.0,10.0,1.7,89,274,Breakfast,461,822.2
2024-01-25,52,Bread,Grains,265,9.0,49.0,3.2,2.7,33.2,611,164,Lunch,556,419.6
2024-03-10,66,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,22.7,538,114,Lunch,426,551.5
2024-01-20,165,Nuts,Snacks,607,20.0,21.0,54.0,7.0,28.5,792,258,Lunch,364,667.5
2024-10-08,825,Rice,Grains,130,2.7,28.0,0.3,0.4,0.7,756,225,Breakfast,879,686.4
2024-07-03,902,Apple,Fruits,52,0.3,14.0,0.2,2.4,49.4,904,141,Lunch,475,563.3
2024-05-14,469,Oats,Grains,389,17.0,66.0,7.0,10.0,20.5,67,104,Breakfast,568,457.79999999999995
2024-01-31,637,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,38.9,781,13,Snack,950,762.8000000000001
2024-08-02,77,Paneer,Dairy,265,18.0,1.2,20.0,0.0,5.6,534,134,Breakfast,577,906.5
2024-04-02,61,Nuts,Snacks,607,20.0,21.0,54.0,7.0,49.1,323,222,Dinner,850,427.6
2024-10-19,364,Coffee,Beverages,0,0.1,0.0,0.0,0.0,49.8,399,169,Dinner,101,352.0
2024-11-07,168,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,24.7,191,47,Dinner,688,523.3
2024-10-05,646,Milk,Dairy,42,3.4,4.8,1.0,0.0,11.1,74,73,Lunch,950,476.4
2024-12-21,546,Orange,Fruits,47,0.9,12.0,0.1,2.4,31.0,90,270,Lunch,618,436.1
2024-09-27,485,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,9.3,289,116,Dinner,767,627.4000000000001
2024-01-08,317,Bread,Grains,265,9.0,49.0,3.2,2.7,29.6,342,177,Dinner,239,680.3
2024-02-06,175,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,47.4,388,1,Lunch,357,674.9
2024-04-22,792,Cookies,Snacks,502,6.0,65.0,24.0,2.3,27.4,176,123,Dinner,632,349.8
2024-09-20,395,Rice,Grains,130,2.7,28.0,0.3,0.4,17.7,538,1,Snack,124,600.5
2024-04-15,331,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,48.3,131,249,Snack,344,420.8
2024-06-09,4,Chips,Snacks,536,7.0,53.0,35.0,4.4,14.0,151,155,Snack,690,494.20000000000005
2024-08-03,94,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,10.4,737,23,Breakfast,429,333.2
2024-07-14,319,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,10.8,603,3,Breakfast,579,261.0
2024-06-14,896,Oats,Grains,389,17.0,66.0,7.0,10.0,5.6,960,72,Dinner,737,165.9
2024-09-07,816,Yogurt,Dairy,59,3.5,4.7,3.3,0.0,32.7,823,218,Breakfast,239,659.7
2024-05-10,597,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,9.5,817,93,Snack,294,449.5
2024-03-14,75,Oats,Grains,389,17.0,66.0,7.0,10.0,27.1,812,286,Breakfast,717,506.0
2024-10-28,311,Oats,Grains,389,17.0,66.0,7.0,10.0,25.8,92,45,Lunch,986,521.1
2024-11-19,1,Cookies,Snacks,502,6.0,65.0,24.0,2.3,13.1,865,292,Dinner,668,423.0
2024-09-29,289,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,31.7,13,259,Breakfast,857,534.8
2024-12-07,31,Cheese,Dairy,402,25.0,0.4,33.0,0.0,36.8,265,165,Breakfast,832,397.3
2024-08-13,914,Rice,Grains,130,2.7,28.0,0.3,0.4,9.1,592,180,Snack,889,431.80000000000007
2024-07-27,82,Apple,Fruits,52,0.3,14.0,0.2,2.4,48.2,867,254,Snack,999,663.5
2024-01-26,181,Cookies,Snacks,502,6.0,65.0,24.0,2.3,43.8,539,224,Breakfast,608,751.3
2024-01-29,853,Grapes,Fruits,69,0.7,18.0,0.2,0.9,17.5,213,223,Snack,993,624.9000000000001
2024-12-03,679,Cheese,Dairy,402,25.0,0.4,33.0,0.0,3.6,43,29,Breakfast,506,420.6
2024-07-04,964,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,4.9,273,292,Lunch,628,431.70000000000005
2024-07-29,837,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,12.7,47,229,Lunch,572,779.6
2024-02-12,982,Cheese,Dairy,402,25.0,0.4,33.0,0.0,14.2,230,155,Snack,421,544.4
2024-02-07,225,Eggs,Meat,143,13.0,0.7,10.0,0.0,5.0,825,290,Breakfast,361,931.3
2024-12-06,398,Chips,Snacks,536,7.0,53.0,35.0,4.4,2.6,807,252,Breakfast,737,580.3
2024-06-16,374,Eggs,Meat,143,13.0,0.7,10.0,0.0,45.8,431,126,Snack,176,521.4000000000001
2024-12-29,774,Grapes,Fruits,69,0.7,18.0,0.2,0.9,46.1,878,204,Breakfast,772,684.1
2024-05-05,290,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,38.9,434,191,Lunch,254,644.2
2024-04-02,116,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,5.7,884,108,Snack,660,581.5
2024-11-11,890,Cheese,Dairy,402,25.0,0.4,33.0,0.0,27.2,457,263,Snack,893,287.3
2024-10-03,103,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,6.9,338,184,Breakfast,707,689.8
2024-03-07,956,Nuts,Snacks,607,20.0,21.0,54.0,7.0,8.8,212,63,Lunch,229,451.8
2024-09-10,641,Rice,Grains,130,2.7,28.0,0.3,0.4,13.3,284,231,Dinner,638,548.5
2024-05-22,87,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,41.5,703,158,Dinner,610,441.09999999999997
2024-02-10,427,Orange,Fruits,47,0.9,12.0,0.1,2.4,27.0,849,167,Lunch,295,852.0
2024-07-25,994,Water,Beverages,0,0.0,0.0,0.0,0.0,27.9,587,19,Snack,435,372.5
2024-01-30,39,Water,Beverages,0,0.0,0.0,0.0,0.0,20.7,24,183,Lunch,965,774.2
2024-12-01,508,Eggs,Meat,143,13.0,0.7,10.0,0.0,0.4,308,263,Dinner,292,866.5
2024-08-09,271,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,49.3,488,214,Dinner,746,602.7
2024-04-20,736,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,33.9,608,185,Lunch,720,158.70000000000002
2024-05-04,427,Orange,Fruits,47,0.9,12.0,0.1,2.4,28.7,802,285,Dinner,694,454.9
2024-12-03,453,Banana,Fruits,89,1.1,23.0,0.3,2.6,19.5,198,85,Dinner,461,704.5
2024-09-06,543,Eggs,Meat,143,13.0,0.7,10.0,0.0,14.5,639,122,Snack,192,546.3
2024-04-28,842,Grapes,Fruits,69,0.7,18.0,0.2,0.9,36.5,559,152,Lunch,623,743.0999999999999
2024-08-13,52,Pasta,Grains,131,5.0,25.0,0.5,1.2,42.5,299,111,Lunch,477,646.4
2024-08-06,377,Grapes,Fruits,69,0.7,18.0,0.2,0.9,32.5,623,135,Breakfast,247,554.5
2024-08-01,986,Cheese,Dairy,402,25.0,0.4,33.0,0.0,33.6,516,299,Dinner,313,736.8
2024-09-01,1000,Cheese,Dairy,402,25.0,0.4,33.0,0.0,31.4,265,182,Dinner,864,272.7
2024-06-27,476,Paneer,Dairy,265,18.0,1.2,20.0,0.0,47.5,528,13,Snack,752,820.0999999999999
2024-10-15,842,Grapes,Fruits,69,0.7,18.0,0.2,0.9,34.0,581,299,Dinner,411,555.1
2024-02-14,833,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,5.9,987,227,Lunch,880,836.5
2024-08-25,666,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,18.7,171,181,Lunch,779,634.0
2024-03-21,338,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,36.1,158,51,Breakfast,289,663.9000000000001
2024-07-27,973,Chocolate,Snacks,321,18.9,27.8,20.8,4.8,18.1,378,232,Lunch,880,374.0
2024-06-12,341,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,37.4,314,182,Dinner,321,631.1
2024-10-27,990,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,42.2,635,169,Breakfast,202,774.0
2024-03-15,882,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,36.0,886,218,Lunch,674,645.6999999999999
2024-03-29,766,Eggs,Meat,143,13.0,0.7,10.0,0.0,11.1,939,219,Breakfast,466,852.2
2024-04-05,125,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,17.5,417,75,Breakfast,314,860.3
2024-08-25,191,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,10.0,279,141,Lunch,558,540.0999999999999
2024-08-26,516,Nuts,Snacks,607,20.0,21.0,54.0,7.0,29.1,938,26,Lunch,898,302.7
2024-06-26,712,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,49.8,146,185,Lunch,659,945.7
2024-12-04,926,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,28.7,182,237,Lunch,847,302.4
2024-05-20,984,Orange,Fruits,47,0.9,12.0,0.1,2.4,12.9,642,123,Breakfast,583,187.39999999999998
2024-08-05,457,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,45.1,894,215,Lunch,213,562.2
2024-06-27,380,Bread,Grains,265,9.0,49.0,3.2,2.7,13.1,524,83,Breakfast,710,307.70000000000005
2024-06-28,21,Nuts,Snacks,607,20.0,21.0,54.0,7.0,6.8,646,92,Snack,157,855.4000000000001
2024-11-10,837,Apple,Fruits,52,0.3,14.0,0.2,2.4,26.2,331,262,Dinner,135,397.69999999999993
2024-03-09,857,Cheese,Dairy,402,25.0,0.4,33.0,0.0,28.6,279,98,Snack,249,548.7
2024-07-22,404,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,30.6,819,71,Dinner,897,500.2
2024-05-31,295,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,16.7,951,32,Snack,451,507.2
2024-10-11,630,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,49.0,974,223,Lunch,117,838.0999999999999
2024-12-29,539,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,30.1,743,119,Dinner,934,722.0
2024-02-28,913,Bread,Grains,265,9.0,49.0,3.2,2.7,35.7,79,120,Snack,896,730.4
2024-12-27,911,Chips,Snacks,536,7.0,53.0,35.0,4.4,27.0,901,55,Snack,659,659.3
2024-09-03,158,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,15.3,147,205,Snack,508,133.0
2024-10-02,404,Coffee,Beverages,0,0.1,0.0,0.0,0.0,23.9,863,213,Lunch,146,763.0
2024-08-18,314,Coffee,Beverages,0,0.1,0.0,0.0,0.0,10.5,427,177,Lunch,378,284.6
2024-06-19,702,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,13.2,540,252,Dinner,817,553.6999999999999
2024-04-12,488,Apple,Fruits,52,0.3,14.0,0.2,2.4,48.2,289,195,Dinner,528,603.7
2024-05-15,189,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,32.5,165,252,Snack,567,761.1
2024-10-31,398,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,8.6,995,229,Dinner,423,261.8
2024-01-20,67,Coffee,Beverages,0,0.1,0.0,0.0,0.0,37.2,495,166,Breakfast,860,796.9000000000001
2024-06-14,530,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,32.7,639,263,Dinner,660,537.0
2024-11-24,258,Eggs,Meat,143,13.0,0.7,10.0,0.0,7.0,50,150,Dinner,813,182.5
2024-02-21,274,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,21.0,716,70,Dinner,781,401.9
2024-05-10,867,Coffee,Beverages,0,0.1,0.0,0.0,0.0,10.9,824,182,Breakfast,276,462.5
2024-05-16,69,Eggs,Meat,143,13.0,0.7,10.0,0.0,37.1,554,103,Breakfast,234,276.2
2024-04-26,18,Orange,Fruits,47,0.9,12.0,0.1,2.4,44.8,445,64,Breakfast,167,805.1
2024-10-27,859,Cheese,Dairy,402,25.0,0.4,33.0,0.0,22.0,536,131,Lunch,755,786.0
2024-02-28,841,Nuts,Snacks,607,20.0,21.0,54.0,7.0,43.1,795,295,Lunch,593,835.5999999999999
2024-08-18,313,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,9.3,792,135,Lunch,436,513.9
2024-08-19,720,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,22.6,568,51,Lunch,853,417.5
2024-05-15,824,Coffee,Beverages,0,0.1,0.0,0.0,0.0,3.4,404,69,Dinner,664,725.7
2024-05-28,312,Paneer,Dairy,265,18.0,1.2,20.0,0.0,37.1,745,102,Lunch,796,650.0
2024-07-04,468,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,20.0,803,123,Dinner,714,687.2
2024-10-02,835,Pasta,Grains,131,5.0,25.0,0.5,1.2,47.0,518,218,Snack,511,397.0
2024-01-31,358,Chips,Snacks,536,7.0,53.0,35.0,4.4,28.0,185,299,Dinner,717,545.9
2024-04-29,597,Nuts,Snacks,607,20.0,21.0,54.0,7.0,49.8,479,77,Lunch,258,517.5
2024-05-23,572,Chips,Snacks,536,7.0,53.0,35.0,4.4,26.6,764,81,Dinner,433,376.0
2024-11-24,14,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,8.8,433,207,Breakfast,832,179.7
2024-12-17,168,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,4.2,720,81,Breakfast,473,518.3000000000001
2024-06-02,53,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,45.2,376,9,Lunch,696,593.2
2024-10-26,167,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,36.0,980,179,Lunch,575,477.1
2024-12-01,348,Bread,Grains,265,9.0,49.0,3.2,2.7,3.9,853,131,Lunch,332,463.9
2024-06-06,47,Orange,Fruits,47,0.9,12.0,0.1,2.4,42.1,95,72,Breakfast,587,304.0
2024-02-18,397,Water,Beverages,0,0.0,0.0,0.0,0.0,45.9,81,230,Dinner,295,862.9
2024-09-08,76,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,4.4,200,267,Breakfast,325,559.8
2024-01-02,675,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,20.6,353,164,Breakfast,515,276.6
2024-02-02,120,Quinoa,Grains,120,4.4,21.0,1.9,2.8,1.5,681,225,Snack,101,257.0
2024-05-14,258,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,8.0,696,202,Breakfast,196,194.2
2024-06-27,473,Banana,Fruits,89,1.1,23.0,0.3,2.6,26.9,500,105,Dinner,468,308.2
2024-08-23,506,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,23.3,763,236,Breakfast,488,248.20000000000002
2024-01-25,288,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,19.3,881,27,Breakfast,905,463.29999999999995
2024-09-06,647,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,39.8,144,189,Snack,974,896.5
2024-03-24,229,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,29.8,447,217,Lunch,979,720.7
2024-02-26,974,Grapes,Fruits,69,0.7,18.0,0.2,0.9,2.6,682,197,Lunch,610,579.1
2024-03-08,372,Bread,Grains,265,9.0,49.0,3.2,2.7,5.2,434,291,Breakfast,358,690.3
2024-07-19,919,Nuts,Snacks,446,9.7,55.1,17.7,5.1,14.5,708,61,Breakfast,481,418.5
2024-11-10,709,Water,Beverages,0,0.0,0.0,0.0,0.0,49.8,683,121,Breakfast,977,501.40000000000003
2024-11-19,140,Water,Beverages,0,0.0,0.0,0.0,0.0,19.0,478,12,Breakfast,456,390.5
2024-02-15,734,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,14.6,915,59,Snack,429,369.1
2024-03-09,533,Orange,Fruits,47,0.9,12.0,0.1,2.4,21.5,793,131,Dinner,550,498.3
2024-08-06,691,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,25.2,393,280,Breakfast,220,474.9
2024-03-20,363,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,4.6,293,108,Dinner,984,443.6
2024-11-19,346,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,2.5,789,172,Snack,874,576.5
2024-04-23,531,Orange,Fruits,47,0.9,12.0,0.1,2.4,17.6,726,189,Breakfast,328,435.19999999999993
2024-05-19,128,Pasta,Grains,131,5.0,25.0,0.5,1.2,30.1,637,126,Breakfast,392,374.3
2024-10-26,860,Grapes,Fruits,69,0.7,18.0,0.2,0.9,43.2,784,203,Dinner,144,258.9
2024-12-09,753,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,47.5,371,271,Dinner,113,833.0
2024-09-12,522,Salmon,Meat,208,22.0,0.0,13.0,0.0,49.1,481,55,Snack,339,345.1
2024-04-01,323,Bread,Grains,265,9.0,49.0,3.2,2.7,12.5,360,283,Snack,854,335.8
2024-04-03,878,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,19.6,309,158,Breakfast,165,897.7
2024-02-28,79,Quinoa,Grains,120,4.4,21.0,1.9,2.8,8.1,80,40,Breakfast,309,392.6
2024-03-13,479,Cheese,Dairy,402,25.0,0.4,33.0,0.0,16.2,26,203,Lunch,383,399.20000000000005
2024-07-22,23,Cookies,Snacks,502,6.0,65.0,24.0,2.3,7.7,204,134,Snack,264,489.5
2024-12-12,449,Oats,Grains,389,17.0,66.0,7.0,10.0,48.6,253,195,Dinner,933,617.2
2024-09-13,869,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,34.6,71,52,Lunch,381,469.4
2024-09-14,977,Salmon,Meat,208,22.0,0.0,13.0,0.0,39.6,470,158,Lunch,399,436.9
2024-09-12,435,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,13.8,174,67,Snack,801,723.5
2024-12-13,156,Quinoa,Grains,120,4.4,21.0,1.9,2.8,31.7,215,9,Dinner,343,466.0
2024-11-17,170,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,39.0,324,239,Dinner,251,370.20000000000005
2024-05-03,752,Grapes,Fruits,69,0.7,18.0,0.2,0.9,46.5,729,143,Breakfast,172,628.2
2024-11-12,769,Rice,Grains,130,2.7,28.0,0.3,0.4,21.4,338,138,Breakfast,224,626.7
2024-01-24,797,Coffee,Beverages,0,0.1,0.0,0.0,0.0,41.0,802,27,Dinner,336,922.7
2024-08-08,892,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,12.1,807,51,Lunch,491,411.70000000000005
2024-12-21,431,Water,Beverages,0,0.0,0.0,0.0,0.0,34.4,187,39,Dinner,361,706.0
2024-01-27,378,Paneer,Dairy,265,18.0,1.2,20.0,0.0,47.6,623,203,Breakfast,380,413.29999999999995
2024-10-28,876,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,33.5,245,72,Breakfast,907,655.2
2024-11-20,424,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,29.6,217,83,Dinner,889,571.1999999999999
2024-09-15,548,Cookies,Snacks,502,6.0,65.0,24.0,2.3,9.9,426,283,Dinner,561,494.5
2024-06-20,276,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,4.4,626,270,Dinner,725,547.5999999999999
2024-07-18,815,Rice,Grains,130,2.7,28.0,0.3,0.4,41.6,169,111,Breakfast,668,515.1
2024-09-13,657,Oats,Grains,389,17.0,66.0,7.0,10.0,38.3,444,200,Lunch,805,621.5
2024-12-06,451,Apple,Fruits,52,0.3,14.0,0.2,2.4,32.8,296,135,Snack,923,700.2
2024-05-14,315,Apple,Fruits,52,0.3,14.0,0.2,2.4,32.5,921,285,Breakfast,849,556.7
2024-07-17,700,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,34.8,239,146,Dinner,524,672.5
2024-05-08,214,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,27.8,52,259,Breakfast,753,327.6
2024-02-07,263,Coffee,Beverages,0,0.1,0.0,0.0,0.0,44.5,618,3,Dinner,983,578.0
2024-06-20,506,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,23.1,983,16,Snack,841,534.6999999999999
2024-10-11,718,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,21.8,29,268,Breakfast,743,974.2
2024-06-25,290,Bread,Grains,265,9.0,49.0,3.2,2.7,44.9,270,142,Lunch,707,760.4000000000001
2024-09-18,393,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,27.3,850,202,Lunch,882,630.5
